fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
1,9,0.8703703703703703,0.8409090909090908,0.8890628057131676,0.8577586206896552,0.8726802912849426,0.4966626934345904,0.9448863636363637
2,0,0.69,0.3386363636363636,0.33476394849785407,0.2841409691629956,0.608516129032258,0.9827437108424526,0.6084835093357821
2,1,0.9342105263157895,0.9596774193548387,0.8076923076923077,0.8076923076923077,0.9378124455523836,0.2520998807039615,0.9717741935483871
2,2,0.9310344827586207,0.9301404063308825,0.8368138051769414,0.8610470275066548,0.9338180039574023,0.23730339368799425,0.9868182963421059
2,3,0.9629629629629629,0.9633699633699633,0.9258920402561757,0.9258920402561757,0.9629742599088337,0.08114315056575776,0.996947496947497
2,4,0.9701492537313433,0.9736842105263157,0.9396939693969397,0.9396939693969397,0.9702433777060644,0.1352271103434014,0.9872958257713249
2,5,0.8947368421052632,0.8782051282051282,0.7564102564102564,0.7564102564102564,0.8947368421052632,0.38621757961048286,0.8461538461538461
2,6,0.9453125,0.9064814814814814,0.7967332123411979,0.7967332123411979,0.9458522404991492,0.18334501294219457,0.9722222222222221
2,7,0.8108108108108109,0.6878306878306878,0.8088842975206612,0.7385159010600707,0.7831816798024558,0.4380005826089438,0.9414210128495842
2,8,0.6981132075471698,0.6845238095238095,0.36904761904761907,0.36904761904761907,0.6981132075471698,0.5759495039845195,0.7663690476190477
2,9,0.8518518518518519,0.8675757575757576,0.8198419666374013,0.8053177106804867,0.850031655587211,0.3141644928129214,0.992310606060606
3,0,0.68,0.3255208333333333,0.31534113525993157,0.27953890489913547,0.6021052631578947,1.027055130046446,0.525469539141414
3,1,0.9294117647058824,0.9047619047619048,0.7692307692307692,0.7692307692307692,0.9311061381074169,0.13392992761635458,0.981904761904762
3,2,0.9080459770114943,0.908641975308642,0.8041837680391897,0.8232033992240901,0.9094140839608312,0.20591701871026633,0.993037037037037
3,3,0.9213483146067416,0.9212121212121211,0.8426370295529174,0.8426370295529174,0.9213284455438661,0.19238021624489732,0.9868686868686869
3,4,0.9552238805970149,0.956442831215971,0.9091730682331677,0.9091730682331677,0.9553048317733366,0.1619198679684271,0.9841197822141561
3,5,0.9487179487179487,0.9166666666666667,0.8737864077669903,0.8737864077669903,0.9473026973026972,0.152668117079038,0.9953703703703703
3,6,0.96875,0.9407407407407408,0.8814814814814815,0.8814814814814815,0.96875,0.10729610863616038,0.9898148148148148
3,7,0.6714285714285714,0.49222222222222217,0.736842105263158,0.6097234611953612,0.6796564195298374,0.7347134072338531,0.7452880658436213
3,8,0.7755102040816326,0.7759856630824373,0.5333333333333334,0.5333333333333334,0.77843705930873,0.47699500856983623,0.8673835125448028
3,9,0.8148148148148148,0.8327272727272728,0.8134453781512605,0.7854137447405329,0.8097643097643099,0.47980542228237233,0.9695075757575757
4,0,0.58,0.34106182795698925,0.21265328874024514,0.18899858956276439,0.5400476190476191,1.2759739185281669,0.5584047379032259
4,1,0.9240506329113924,0.9057539682539683,0.7753554502369668,0.7753554502369668,0.9256719429298873,0.23799490965524175,0.9603174603174603
4,2,0.9425287356321839,0.9666666666666667,0.8419413444069557,0.8735924446058845,0.9436757185317116,0.25571942663465197,0.9856296296296296
4,3,0.9176470588235294,0.9180509413067552,0.8354080221300139,0.8354080221300139,0.9175786309538356,0.18614754119984483,0.9886489479512736
4,4,0.9402985074626866,0.9432849364791289,0.8793879387938794,0.8793879387938794,0.9404867554121286,0.2049760366977537,0.9764065335753176
4,5,0.9210526315789473,0.8636363636363636,0.7912087912087912,0.7912087912087912,0.9168975069252077,0.21595612437016043,0.9562289562289562
4,6,0.9296875,0.836111111111111,0.7159763313609467,0.7159763313609467,0.9273185857089967,0.25296866622342146,0.9578703703703704
4,7,0.765625,0.7456427015250545,0.8360655737704918,0.7371303395399781,0.7802231237322517,0.6111180755568576,0.8612018881626725
4,8,0.6730769230769231,0.6681818181818182,0.3343373493975904,0.3343373493975904,0.6739388671592063,0.5854124402169939,0.7515151515151516
4,9,0.9074074074074074,0.9284848484848485,0.9334597156398105,0.9112259276655708,0.9082090748757415,0.39653510684927834,0.9889393939393939
5,0,0.59,0.31746031746031744,0.15815937833307936,0.14848832759280528,0.5354374514374514,1.213083375066899,0.5733287142017301
5,1,0.9390243902439024,0.8910984848484849,0.8011639185257031,0.8011639185257031,0.9382701442828156,0.1466708329104795,0.9801136363636364
5,2,0.9425287356321839,0.9549004787100026,0.9114052953156823,0.9059120403749099,0.9430076628352491,0.14555061177191006,0.9975491880253785
5,3,0.9418604651162791,0.9418604651162791,0.8837209302325582,0.8837209302325582,0.9416632749966083,0.1124858205890193,0.9967550027041644
5,4,0.9253731343283582,0.9219600725952812,0.8473804100227791,0.8473804100227791,0.9252031027364883,0.16711831206784122,0.9882032667876588
5,5,0.868421052631579,0.858974358974359,0.7021943573667712,0.7021943573667712,0.8697626418988649,0.2733176762445951,0.9551282051282052
5,6,0.9453125,0.8861111111111111,0.7882797731568998,0.7882797731568998,0.9447373862696443,0.26171551603979004,0.9722222222222221
5,7,0.7101449275362319,0.5873275236020334,0.6954986760812003,0.6194573130377232,0.7186367789115692,0.6564301893607498,0.8326525054466231
5,8,0.6470588235294118,0.6387096774193548,0.27258320126782887,0.27258320126782887,0.649579831932773,0.6035707512963413,0.721774193548387
5,9,0.8703703703703703,0.8827272727272728,0.7867218356215911,0.7988826815642458,0.873949522323506,0.4499785615868869,0.9564545454545454
6,0,0.66,0.3894724556489262,0.3527963418923672,0.329102447869447,0.6156998880179171,1.0441257992134156,0.6427330191335793
6,1,0.8658536585365854,0.7329988851727982,0.4810126582278481,0.4810126582278481,0.8636532725039481,0.4548080699454514,0.8946488294314382
6,2,0.9411764705882353,0.9645390070921985,0.8449309356267918,0.874861980125138,0.9420619393824946,0.21645575043969326,0.9906392530506006
6,3,0.9318181818181818,0.9318181818181819,0.8636363636363636,0.8636363636363636,0.9317829457364343,0.25040600415462355,0.9793388429752066
6,4,0.9104477611940298,0.9088021778584392,0.8176043557168784,0.8176043557168784,0.9104477611940298,0.226577764789737,0.9736842105263158
6,5,0.8947368421052632,0.8321428571428571,0.7099236641221374,0.7099236641221374,0.8907037709215566,0.37244840338186325,0.8375000000000001
6,6,0.9453125,0.8861111111111111,0.7882797731568998,0.7882797731568998,0.9447373862696443,0.17357064857861465,0.9826388888888888
6,7,0.7547169811320755,0.7592592592592592,0.8,0.7206325301204819,0.7685857119819385,0.6169267609943871,0.9222910927456383
6,8,0.68,0.6604414261460102,0.3208828522920203,0.3208828522920203,0.68,0.6294759751827466,0.7258064516129032
6,9,0.8333333333333334,0.8493939393939394,0.8162223482699944,0.797752808988764,0.8317543969717883,0.5552784278279685,0.9401969696969695
7,0,0.67,0.3273028795416855,0.2028985507246377,0.20634920634920628,0.6095223730517848,1.0912170278624327,0.5443285466606362
7,1,0.9397590361445783,0.9068322981366459,0.7911424257674887,0.7911424257674887,0.9405778159201115,0.18377043654166994,0.9751552795031057
7,2,0.9431818181818182,0.9609876543209875,0.8490566037735849,0.8770949720670391,0.9443486410496721,0.18186488174722398,0.9953759820426487
7,3,0.9101123595505618,0.9107684529828108,0.8202927814235235,0.8202927814235235,0.910135058449665,0.3576669115621484,0.9615773508594541
7,4,0.9402985074626866,0.9432849364791289,0.8793879387938794,0.8793879387938794,0.9404867554121286,0.19754955063796326,0.9773139745916515
7,5,0.9473684210526315,0.936026936026936,0.8720538720538721,0.8720538720538721,0.9473684210526315,0.2539442633452256,0.9158249158249158
7,6,0.953125,0.9314814814814815,0.8291814946619217,0.8291814946619217,0.9540220293724966,0.12630138895601062,0.9875
7,7,0.82,0.7873303167420813,0.8812664907651715,0.8076923076923077,0.811316425120773,0.5469505184244504,0.9369532428355957
7,8,0.6481481481481481,0.6430575035063113,0.2845188284518829,0.2845188284518829,0.6490072213825265,0.5678039174108912,0.7538569424964936
7,9,0.8333333333333334,0.8384848484848485,0.8357726667933852,0.7972782731112154,0.8317620650953984,0.5082904788538306,0.9667272727272728
8,0,0.63,0.3153873489694385,0.3030353018805674,0.249434505449311,0.5834641548927264,1.036246920407126,0.634412643741002
8,1,0.9156626506024096,0.920807453416149,0.7367467149977345,0.7367467149977345,0.9204665552160796,0.2528261447929781,0.9710144927536232
8,2,0.9411764705882353,0.9360746949399431,0.8736315718340316,0.8873319447074418,0.941753080678912,0.17665903847959855,0.9939107385915896
8,3,0.9540229885057471,0.9540169133192389,0.9080338266384778,0.9080338266384778,0.9540229885057471,0.28134109971390314,0.9709302325581396
8,4,0.9552238805970149,0.9523593466424682,0.9084282460136675,0.9084282460136675,0.955121861641893,0.13763213934027255,0.985480943738657
8,5,0.868421052631579,0.8365384615384616,0.6885245901639345,0.6885245901639345,0.8668019515564959,0.3758713295168179,0.8814102564102564
8,6,0.9375,0.8407407407407408,0.7419354838709677,0.7419354838709677,0.9345959595959596,0.2904615710242222,0.9680555555555556
8,7,0.7254901960784313,0.7396825396825397,0.787239263803681,0.6931407942238267,0.7694880850891082,0.514779893077471,0.8982222222222221
8,8,0.5882352941176471,0.6080645161290322,0.20014936519790893,0.20014936519790893,0.5910892658950372,0.6374668410086209,0.7169354838709677
8,9,0.8518518518518519,0.8427272727272728,0.8008153756552125,0.7935977066411849,0.854047723612941,0.47489919014368553,0.9735984848484849
9,0,0.67,0.297985347985348,0.3421550094517959,0.29704759991966256,0.6002631578947368,1.0189269075530547,0.6119200244200244
9,1,0.9411764705882353,0.9647887323943662,0.8130224373075231,0.8130224373075231,0.9445593765044173,0.14938732723570466,0.993963782696177
9,2,0.9302325581395349,0.9533333333333333,0.808273470398811,0.8453793599424667,0.9323568872987478,0.2902002292145553,0.9870181818181818
9,3,0.8823529411764706,0.8815496098104794,0.7630992196209587,0.7630992196209587,0.8823529411764706,0.3835237426463703,0.9562430323299889
9,4,0.9552238805970149,0.9605263157894737,0.9099058718063648,0.9099058718063648,0.9554048754654751,0.17544100653316275,0.9745916515426497
9,5,0.8421052631578947,0.8173076923076923,0.6346153846153846,0.6346153846153846,0.8421052631578947,0.41261051444402774,0.8525641025641026
9,6,0.921875,0.8722222222222222,0.7153024911032029,0.7153024911032029,0.9233700489541611,0.2072298861476478,0.974074074074074
9,7,0.7888888888888889,0.7365111561866126,0.7657713928794503,0.6890424481737414,0.7981333261469085,0.6322773201625305,0.8662046427766509
