fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
4,7,0.0,0.0,-0.027257240204429323,-0.007692307692307665,0.0,-1.0,-1.0
4,8,0.0,0.0,0.0019345152162615342,0.0002295684113866603,0.0,-1.0,-1.0
4,9,0.1111111111111111,0.10060606060606059,-0.01188613002834038,0.05071731662962187,0.1736867586540789,-1.0,-1.0
4,overall,0.08782479537852414,0.07836255039760712,,,,,
5,0,0.01,0.003968253968253968,0.010736011200695228,-0.0011631771352607068,0.019384615384615386,-1.0,-1.0
5,1,0.012195121951219513,0.007575757575757576,-0.02061734903063317,0.0012256779531177875,0.024026210411357843,-1.0,-1.0
5,2,0.011494252873563218,0.012345679012345678,-0.06506963351810846,-0.04471607137372935,0.02216748768472906,-1.0,-1.0
5,3,0.03488372093023256,0.03488372093023256,0.04018369690011481,0.0,0.06521739130434782,-1.0,-1.0
5,4,0.0,0.0,0.02710850304913126,0.002692796768643757,0.0,-1.0,-1.0
5,5,0.0,0.0,-0.057316714103444966,-0.01103665746945226,0.0,-1.0,-1.0
5,6,0.046875,0.027777777777777776,-0.036943213004011044,-0.05117967332123419,0.081,-1.0,-1.0
5,7,0.057971014492753624,0.046840958605664486,-0.07588782830378848,-0.02333591059253526,0.10641821946169773,-1.0,-1.0
5,8,0.0,0.0,0.00838613492359297,-0.0036443148688047877,0.0,-1.0,-1.0
5,9,0.0,0.0,0.005524024453912979,0.002470522178551482,0.0,-1.0,-1.0
5,overall,0.01734191102477689,0.013339214787003206,,,,,
6,0,0.02,0.007936507936507936,-0.004329380106552705,-0.00782846254505376,0.03761194029850746,-1.0,-1.0
6,1,0.10975609756097561,0.0964325529542921,0.003730339807930916,0.0066079295154185536,0.19466661387393097,-1.0,-1.0
6,2,0.11764705882352941,0.07092198581560284,-0.051072203215491774,-0.009132420091324311,0.19401444788441694,-1.0,-1.0
6,3,0.0,0.0,0.09482758620689657,0.06274509803921569,0.0,-1.0,-1.0
6,4,0.014925373134328358,0.017241379310344827,0.21166656290854757,0.12970632530120485,0.028855721393034828,-1.0,-1.0
6,5,0.05263157894736842,0.03571428571428571,-0.04604604604604612,-0.03600823045267498,0.09824561403508772,-1.0,-1.0
6,6,0.5078125,0.30092592592592593,0.0889487870619946,0.07338991512730908,0.6232244318181819,-1.0,-1.0
6,7,0.0,0.0,0.21948212083847107,0.11055276381909551,0.0,-1.0,-1.0
6,8,0.02,0.016129032258064516,-0.050786676574160916,-0.027397260273972712,0.03875,-1.0,-1.0
6,9,0.037037037037037035,0.03333333333333333,-0.008898225309406538,-0.004708012675418871,0.0522875816993464,-1.0,-1.0
6,overall,0.08798096455032389,0.057863500324835726,,,,,
7,0,0.0,0.0,-0.008880460673897472,-0.002808331383103102,0.0,-1.0,-1.0
7,1,0.04819277108433735,0.028985507246376812,0.013476186490332331,0.006865437426441745,0.09110414259778842,-1.0,-1.0
7,2,0.045454545454545456,0.03802469135802469,0.008856072887391209,0.007841135804760424,0.08602604292259465,-1.0,-1.0
7,3,0.0,0.0,-0.023295340931813513,-0.017187915300788337,0.0,-1.0,-1.0
7,4,0.014925373134328358,0.017241379310344827,0.05676846841243177,0.04982752012265235,0.028855721393034828,-1.0,-1.0
7,5,0.0,0.0,-0.11641130942978983,-0.05190311418685112,0.0,-1.0,-1.0
7,6,0.0,0.0,0.008173905359430966,-0.002374759696935458,0.0,-1.0,-1.0
7,7,0.0,0.0,-0.06806473434979443,-0.061839788732394485,0.0,-1.0,-1.0
7,8,0.0,0.0,0.03560459560914575,0.013627138300956743,0.0,-1.0,-1.0
7,9,0.2777777777777778,0.1933333333333333,-0.06299759482437062,0.018698141872151464,0.39098925765592435,-1.0,-1.0
7,overall,0.03863504674509889,0.02775849112480796,,,,,
8,0,0.0,0.0,-0.009873299522126677,-0.000856857238063391,0.0,-1.0,-1.0
8,1,0.07228915662650602,0.043478260869565216,0.0032401909510589855,0.008039335319240504,0.1330120481927711,-1.0,-1.0
8,2,0.36470588235294116,0.2662798194713088,0.15545882215151585,0.1789867928247586,0.46180042867349375,-1.0,-1.0
8,3,0.0,0.0,-0.008756993432254667,-0.004555084745762716,0.0,-1.0,-1.0
8,4,0.0,0.0,-0.05191663967174165,-0.010400416016640657,0.0,-1.0,-1.0
8,5,0.0,0.0,-0.06530343007915551,-0.034383954154727725,0.0,-1.0,-1.0
8,6,0.0234375,0.013888888888888888,0.024390243902439046,0.008872398773995815,0.045608108108108114,-1.0,-1.0
8,7,0.0,0.0,0.08551724137931027,0.046447549694941914,0.0,-1.0,-1.0
8,8,0.0,0.0,0.025477707006369532,0.020876048462255437,0.0,-1.0,-1.0
8,9,0.018518518518518517,0.016666666666666666,0.023024254380874964,0.0036150022593764986,0.03418803418803419,-1.0,-1.0
8,overall,0.04789510574979657,0.03403136358964296,,,,,
9,0,0.05,0.019230769230769232,0.007175414052980722,0.019473081328751474,0.09285714285714285,-1.0,-1.0
9,1,0.03529411764705882,0.02112676056338028,0.010110351886936542,0.003163484352050827,0.06772655007949126,-1.0,-1.0
9,2,0.023255813953488372,0.013333333333333334,-0.006421437648275186,-0.007852266898157323,0.044722719141323794,-1.0,-1.0
9,3,0.12941176470588237,0.1390746934225195,0.020924327069578474,0.0316008316008316,0.206558197747184,-1.0,-1.0
9,4,0.11940298507462686,0.10526315789473684,0.08142744783554123,0.049020286644048894,0.1890547263681592,-1.0,-1.0
9,5,0.0,0.0,-0.14393226716839136,-0.0890243902439023,0.0,-1.0,-1.0
9,6,0.0390625,0.04351851851851852,0.025481983566198796,0.010273972602739767,0.0727974828375286,-1.0,-1.0
9,7,0.0,0.0,0.07400533580791091,0.032717541436464104,0.0,-1.0,-1.0
9,8,0.0,0.0,0.02408721093342958,0.013770003721622515,0.0,-1.0,-1.0
9,9,0.037037037037037035,0.01818181818181818,0.008090058243674592,0.005471421592574632,0.06790123456790123,-1.0,-1.0
9,overall,0.043346421841809354,0.03597290511450758,,,,,
