fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
0,0,0.52,0.24497767857142858,-0.021003500583430368,-0.0050741608118656245,0.4745563549160671,1.1597191463701417,0.5366366859243697
0,1,0.8,0.828125,0.5121951219512195,0.5121951219512195,0.8169278996865204,0.41405958515052754,0.9306640625
0,2,0.5632183908045977,0.5041491841491842,0.36390827517447655,0.3294797687861273,0.5490665370376677,0.9279827632175602,0.8825058275058275
0,3,0.8837209302325582,0.8896739130434783,0.7693133047210301,0.7693133047210301,0.8834692439343603,0.29285871733896746,0.9750000000000001
0,4,0.5522388059701493,0.5889292196007259,0.1631973355537052,0.1631973355537052,0.5225953565505804,0.8229126767046214,0.6134301270417423
0,5,0.42105263157894735,0.5769230769230769,0.10300429184549353,0.10300429184549353,0.34721586575133484,1.2286293556928043,0.5400641025641025
0,6,0.8359375,0.5157407407407407,0.04815864022662886,0.04815864022662886,0.7812908191826833,0.3153268536757898,0.8976851851851853
0,7,0.5555555555555556,0.43495311167945444,0.25631431244153413,0.23393739703459637,0.5162502215133794,1.1516222773484168,0.5961636828644501
0,8,0.5384615384615384,0.43540669856459335,-0.149171270718232,-0.149171270718232,0.46745562130177515,0.9170737661546812,0.3413078149920255
0,9,0.5,0.527878787878788,0.13888260574530642,0.2532751091703058,0.47448370029015197,1.2607985324225293,0.8721439393939393
1,0,0.64,0.2909090909090909,0.1443050594001828,0.11580763424627982,0.6208278867102396,1.0598666387247837,0.6689646464646465
1,1,0.475,0.6911764705882353,0.15662650602409633,0.15662650602409633,0.5247582205029013,1.013019825618653,0.8651960784313726
1,2,0.872093023255814,0.8546691403834261,0.5608966376089664,0.677038626609442,0.877708904729811,0.36369129818361406,0.9672351458065744
1,3,0.8045977011494253,0.8065539112050739,0.6106870229007633,0.6106870229007633,0.7990321941972185,0.41676208870860143,0.9521670190274841
1,4,0.47761194029850745,0.5231397459165154,0.04168369431957497,0.04168369431957497,0.41665621472469583,0.7733108740996602,0.5471869328493648
1,5,0.5789473684210527,0.595959595959596,0.1578947368421053,0.1578947368421053,0.5984744469870328,0.6980659898440938,0.6026936026936027
1,6,0.2421875,0.44907407407407407,-0.036740146960587916,-0.036740146960587916,0.24621177440029296,1.3776367546913204,0.3768518518518518
1,7,0.5961538461538461,0.46853146853146854,0.3369397217928902,0.3177842565597667,0.5845490716180372,0.8319739077940304,0.7346542346542346
1,8,0.46,0.5333333333333333,0.05594405594405594,0.05594405594405594,0.3907335907335907,0.9518457453376575,0.5166666666666667
1,9,0.37037037037037035,0.3654545454545454,0.47866507747318243,0.3421461897356144,0.3822232159220463,1.3848438069186721,0.734719696969697
2,0,0.5,0.26155303030303034,0.14583333333333337,0.10179640718562888,0.49694914317302386,1.2852751909387123,0.456943487909397
2,1,0.881578947368421,0.7338709677419355,0.5427807486631017,0.5427807486631017,0.8710020754616572,0.30332126975368956,0.9205069124423964
2,2,0.7586206896551724,0.6482970292494102,0.43887057474559266,0.5012848389009685,0.7487341296671925,0.5625532469459147,0.8982683982683982
2,3,0.8641975308641975,0.8608058608058609,0.7262672811059907,0.7262672811059907,0.8627262148388908,0.3286750016649644,0.9603174603174602
2,4,0.6417910447761194,0.5862068965517242,0.1911468812877264,0.1911468812877264,0.5583494293239684,0.6682650626844484,0.822141560798548
2,5,0.5,0.4326923076923077,-0.1316614420062696,-0.1316614420062696,0.5050980392156862,1.1474623470725993,0.3942307692307693
2,6,0.2734375,0.549074074074074,0.03439325113562619,0.03439325113562619,0.261324427480916,1.253973127706588,0.556712962962963
2,7,0.5135135135135135,0.3544973544973545,0.01270648030495547,0.012320328542094416,0.4512820512820513,1.1339690575262802,0.563869992441421
2,8,0.660377358490566,0.6205357142857143,0.2535211267605634,0.2535211267605634,0.6466307277628033,0.5946343707690469,0.7239583333333333
2,9,0.5740740740740741,0.5230303030303031,0.3662591687041564,0.3822033898305085,0.6011028134414074,1.0927699418119727,0.8678030303030303
3,0,0.59,0.23046875,0.2170949617758129,0.15761471957437378,0.5001324503311259,1.1417191430884621,0.5167185245310245
3,1,0.8470588235294118,0.6976190476190476,0.42894056847545226,0.42894056847545226,0.8401663695781343,0.39364287461001274,0.8276190476190477
3,2,0.896551724137931,0.854320987654321,0.7411814704632385,0.7824581650317368,0.8956134177809055,0.5252856040942918,0.946074074074074
3,3,0.8876404494382022,0.8866161616161616,0.7747975708502024,0.7747975708502024,0.8866085760146755,0.2773343762837882,0.9762626262626262
3,4,0.40298507462686567,0.4532667876588022,-0.08326596604688774,-0.08326596604688774,0.310070202347944,1.113753806749915,0.30852994555353896
3,5,0.38461538461538464,0.32407407407407407,-0.3220338983050848,-0.3220338983050848,0.40395604395604395,0.9959424504121003,0.12962962962962962
3,6,0.4609375,0.6398148148148148,0.12031872509960162,0.12031872509960162,0.5117667928098392,0.8760086885128114,0.6488425925925926
3,7,0.44285714285714284,0.3833333333333333,0.25915875169606506,0.1992960844698637,0.4746058423369347,0.9976738017263433,0.615761316872428
3,8,0.5306122448979592,0.5940860215053764,0.15706806282722507,0.15706806282722507,0.5172292816497668,0.9534873645041104,0.5815412186379928
3,9,0.42592592592592593,0.3703030303030303,0.10800508259212216,0.18048780487804894,0.40568944379919986,1.314535106930033,0.7305530303030303
4,0,0.5,0.30880376344086025,0.16097838452787272,0.13314840499306513,0.4784784663865546,1.2039543520401792,0.6185735887096775
4,1,0.8860759493670886,0.7653769841269842,0.60078607523863,0.60078607523863,0.8777015492640191,0.34944054331463087,0.8630952380952381
4,2,0.8160919540229885,0.6153086419753087,0.5873983739837398,0.6301020408163265,0.7790137189469782,0.5225903570118058,0.9020370370370371
4,3,0.8117647058823529,0.8111849390919158,0.623059866962306,0.623059866962306,0.8112418300653594,0.40633889132374595,0.920265780730897
4,4,0.7761194029850746,0.8026315789473684,0.5703292005130398,0.5703292005130398,0.771594531273567,0.5261874514746397,0.8920145190562613
4,5,0.7368421052631579,0.5993265993265993,0.23694779116465858,0.23694779116465858,0.7006578947368421,0.5126470233692807,0.8047138047138047
4,6,0.296875,0.21666666666666667,-0.26984126984126977,-0.26984126984126977,0.3816489361702128,0.9003908673248764,0.2125
4,7,0.203125,0.3055555555555556,0.03703703703703709,0.004149377593360981,0.13809121621621623,1.6499225234375843,0.6239560639070444
4,8,0.5769230769230769,0.6272727272727273,0.22702702702702693,0.22702702702702693,0.5372596153846154,0.8001857141460468,0.7030303030303031
4,9,0.5185185185185185,0.35939393939393943,0.3417579959740551,0.28486486486486484,0.4758698092031426,1.1543247139921802,0.8050984848484848
5,0,0.48,0.24603174603174602,-0.04123992899085094,-0.04111986001749779,0.43712074303405574,1.1943867690995624,0.5477187788695725
5,1,0.8658536585365854,0.6799242424242424,0.457280385078219,0.457280385078219,0.8438889014237043,0.3551235994283417,0.8143939393939393
5,2,0.4367816091954023,0.5491651205936919,0.2948877805486283,0.22597864768683273,0.3528910925800716,1.1851813403371896,0.9186765615337044
5,3,0.872093023255814,0.872093023255814,0.7441860465116279,0.7441860465116279,0.8719371869500475,0.308351694047684,0.9605191995673337
5,4,0.7313432835820896,0.6896551724137931,0.40940254652301666,0.40940254652301666,0.6966179739599873,0.5045062474110222,0.9156079854809437
5,5,0.631578947368421,0.5961538461538461,0.18404907975460127,0.18404907975460127,0.6383805668016195,0.6981853973909433,0.5480769230769231
5,6,0.8359375,0.49537037037037035,-0.015105740181268867,-0.015105740181268867,0.7683510638297872,0.4405353978182391,0.6655092592592593
5,7,0.463768115942029,0.5328612926652142,0.46136689501354156,0.35631399317406154,0.5262372003790767,1.026752834035755,0.7399918300653594
5,8,0.6078431372549019,0.5,0.0,0.0,0.4595887135341941,1.107717544192397,0.39999999999999997
5,9,0.4074074074074074,0.32333333333333336,-0.023608478373255304,0.10000000000000009,0.4309545755624187,1.339698464632504,0.6595909090909091
6,0,0.29,0.24451447245564895,-0.11970306217135773,-0.08215862167165033,0.30492092299714807,1.451505788790364,0.5304112385695019
6,1,0.7560975609756098,0.6677814938684503,0.2685102586975915,0.2685102586975915,0.7772872751351948,0.5152227475800116,0.7396878483835005
6,2,0.7411764705882353,0.5361176779616496,0.2963338401757053,0.40344124971700257,0.6880808217479056,0.5284325073642352,0.9191680397354155
6,3,0.6704545454545454,0.6704545454545454,0.34090909090909094,0.34090909090909094,0.6303056642039692,0.5404747351320442,0.9323347107438016
6,4,0.6567164179104478,0.6401996370235935,0.286243631310792,0.286243631310792,0.6511189684004853,0.6177079591642464,0.6937386569872958
6,5,0.7368421052631579,0.5,0.0,0.0,0.6251993620414673,0.550493954703699,0.6517857142857143
6,6,0.84375,0.6018518518518519,0.2558139534883721,0.2558139534883721,0.821165191740413,0.33485192571738237,0.835185185185185
6,7,0.41509433962264153,0.5303030303030303,0.15384615384615385,0.1800872669575565,0.3817211228716061,1.268565408865889,0.7094811753902662
6,8,0.46,0.4728353140916808,-0.04976671850699854,-0.04976671850699854,0.46585307105580087,0.8086551620296015,0.4864176570458404
6,9,0.3333333333333333,0.3845454545454546,0.29188224799286355,0.20731707317073167,0.35645342312008976,1.4152297199402,0.7200757575757576
7,0,0.65,0.24253731343283583,0.026717557251908497,0.017681728880157288,0.5310975609756098,1.1305816109278926,0.4051962410171365
7,1,0.8674698795180723,0.6071428571428571,0.31198191409193676,0.31198191409193676,0.8294845390246339,0.3574409306953161,0.8400621118012421
7,2,0.8522727272727273,0.8433445566778901,0.6922308268798402,0.7196460176991151,0.8537221706864564,0.4400282005599243,0.9691021324354657
7,3,0.7528089887640449,0.7449443882709808,0.49743326488706363,0.49743326488706363,0.737426431246656,0.5159673587002347,0.8956016177957533
7,4,0.47761194029850745,0.5394736842105263,0.0690750297737196,0.0690750297737196,0.35294025544973795,0.8335267203203586,0.7563520871143377
7,5,0.7631578947368421,0.7794612794612794,0.49258160237388726,0.49258160237388726,0.7730039384174723,0.5333000872552307,0.8552188552188552
7,6,0.8828125,0.6861111111111111,0.45578231292517,0.45578231292517,0.8681451612903226,0.297635597618987,0.9016203703703703
7,7,0.34,0.33054298642533936,0.017313991576977328,0.008723235527359208,0.2783068783068783,1.3194979634460415,0.5665912518853696
7,8,0.4074074074074074,0.47265077138849926,-0.04727272727272713,-0.04727272727272713,0.27551080492256963,1.3138812538575668,0.5329593267882188
7,9,0.5185185185185185,0.457878787878788,0.37122557726465366,0.35002407318247475,0.48888411299758827,1.1974244691207667,0.8595984848484848
8,0,0.21,0.32060166201957246,0.06180134142446514,0.05365126676602083,0.21723036383905947,1.5325694545256903,0.6204474422758005
8,1,0.8554216867469879,0.599896480331263,0.2793053545586107,0.2793053545586107,0.8201454466514708,0.35212625239212414,0.870600414078675
8,2,0.6470588235294118,0.5683071853284619,0.4997547817557626,0.4195751138088012,0.569745177423196,1.244963554683813,0.8320438426821406
8,3,0.8735632183908046,0.8728858350951374,0.7467584016935698,0.7467584016935698,0.8730596868033527,0.3951976729731711,0.9233615221987315
8,4,0.5074626865671642,0.5290381125226861,0.054724241128687456,0.054724241128687456,0.4975079688018475,0.8046858494536531,0.5235934664246824
8,5,0.7368421052631579,0.5833333333333334,0.2148760330578512,0.2148760330578512,0.6640795537230172,0.46590959676981586,0.891025641025641
8,6,0.8046875,0.5787037037037037,0.17525773195876293,0.17525773195876293,0.7929460245636716,0.46141693292758434,0.6872685185185186
8,7,0.6078431372549019,0.4819047619047619,0.33058954393770845,0.315018315018315,0.5598189467357825,0.8665915274135872,0.7921269841269841
8,8,0.6666666666666666,0.6548387096774193,0.3069544364508394,0.3069544364508394,0.6679994668799146,0.7060250654306831,0.6322580645161291
8,9,0.6851851851851852,0.6530303030303031,0.5144976399190829,0.5629742033383914,0.6693610841719715,0.9326847610963576,0.9045378787878787
9,0,0.62,0.38985805860805856,0.20897718910963947,0.20827123695976169,0.6020561109819422,1.1322725013864106,0.5902256308506307
9,1,0.8,0.7369215291750504,0.39463762044407213,0.39463762044407213,0.8148148148148149,0.47311804396924906,0.8269617706237424
9,2,0.6627906976744186,0.5272727272727272,0.5516454871293581,0.4554664415365133,0.6520219956466949,0.698842293949139,0.8047636363636365
9,3,0.788235294117647,0.7965440356744704,0.5817386550027337,0.5817386550027337,0.7873548976131473,0.4207011515015707,0.9191750278706801
9,4,0.6417910447761194,0.5862068965517242,0.1911468812877264,0.1911468812877264,0.5583494293239684,0.7099326944634786,0.8938294010889292
9,5,0.3684210526315789,0.33653846153846156,-0.2881355932203389,-0.2881355932203389,0.39038901601830667,0.7643189980791391,0.38141025641025644
9,6,0.359375,0.43703703703703706,-0.05466237942122176,-0.05466237942122176,0.42162196356275305,0.9117412318459572,0.4074074074074074
9,7,0.36666666666666664,0.426324092855533,0.1305796135909394,0.11297440423654015,0.3881742055801368,1.2075462756072013,0.6268988054992112
9,8,0.64,0.6078098471986417,0.2201039861351819,0.2201039861351819,0.635625,0.6680365327326919,0.634974533106961
9,9,0.6111111111111112,0.5845454545454546,0.4743809375486685,0.4751861042183624,0.6171373714851975,1.162238411291444,0.8522954545454546
0,overall,0.6170185352603347,0.5546757411151471,,,,,
1,overall,0.5516961749649016,0.5578801376355359,,,,,
2,overall,0.6167590658742064,0.5570563538231715,,,,,
3,overall,0.5869184270028823,0.5433903008578961,,,,,
4,overall,0.6122335712962257,0.5411521395797925,,,,,
