fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
2,2,0.9425287356321839,0.9604434366339127,0.850735294117647,0.8778947368421053,0.9450871945369378,0.24507463693309328,0.9872420348610825
2,3,0.9753086419753086,0.9752747252747253,0.9505494505494505,0.9505494505494505,0.9753086419753086,0.06003670563154068,0.996947496947497
2,4,0.9701492537313433,0.9736842105263157,0.9396939693969397,0.9396939693969397,0.9702433777060644,0.13995099812989092,0.9863883847549909
2,5,0.9210526315789473,0.8974358974358975,0.8131147540983606,0.8131147540983606,0.9200811709338975,0.37202254789873257,0.8461538461538461
2,6,0.9453125,0.9064814814814814,0.7967332123411979,0.7967332123411979,0.9458522404991492,0.1689452591521533,0.9731481481481481
2,7,0.8108108108108109,0.6984126984126985,0.7960308710033076,0.7294332723948812,0.7963772282921219,0.6038916564834879,0.8524817334341144
2,8,0.6981132075471698,0.7008928571428572,0.3890489913544669,0.3890489913544669,0.7011758271807492,0.627239094366254,0.7537202380952381
2,9,0.8888888888888888,0.900909090909091,0.897862682050312,0.8730606488011283,0.8912286496827561,0.3141898447045913,0.9916666666666666
3,0,0.69,0.3582307449494949,0.3240075023444826,0.30443548387096775,0.6252,0.9917379681279632,0.5567449044011544
3,1,0.9294117647058824,0.8785714285714286,0.7571428571428571,0.7571428571428571,0.9294117647058824,0.13120900541243385,0.981904761904762
3,2,0.9080459770114943,0.908641975308642,0.8041837680391897,0.8232033992240901,0.9094140839608312,0.22151389196698243,0.9920864197530864
3,3,0.9325842696629213,0.9325757575757576,0.8651515151515151,0.8651515151515151,0.9325842696629213,0.16188507780368355,0.9888888888888889
3,4,0.9552238805970149,0.956442831215971,0.9091730682331677,0.9091730682331677,0.9553048317733366,0.16071983963738354,0.9836660617059891
3,5,0.9230769230769231,0.875,0.8059701492537313,0.8059701492537313,0.9196067090803931,0.17043828460538654,0.9969135802469137
3,6,0.96875,0.9407407407407408,0.8814814814814815,0.8814814814814815,0.96875,0.10673286155651107,0.9884259259259259
3,7,0.6857142857142857,0.5251851851851852,0.7154471544715448,0.6058558558558559,0.6883518319608545,0.8933088301751946,0.7587242798353909
3,8,0.7755102040816326,0.7876344086021505,0.5436071126164268,0.5436071126164268,0.7793525625911467,0.4822603805091706,0.9068100358422939
3,9,0.8333333333333334,0.8460606060606061,0.8516774573278398,0.8183565593464681,0.8359444300203174,0.4896290305002393,0.9682196969696969
4,0,0.59,0.35668682795698925,0.24474605954465845,0.20822715689843463,0.5491093969144459,1.3107580295036954,0.5605888776881721
4,1,0.8987341772151899,0.8898809523809523,0.7132486388384756,0.7132486388384756,0.9026999608033017,0.2369998835320756,0.9578373015873016
4,2,0.9425287356321839,0.9666666666666667,0.8419413444069557,0.8735924446058845,0.9436757185317116,0.2507746786973612,0.9860864197530864
4,3,0.9411764705882353,0.9418604651162791,0.8824993088194637,0.8824993088194637,0.9410132758887991,0.22602523489845727,0.9894795127353266
4,4,0.9402985074626866,0.9432849364791289,0.8793879387938794,0.8793879387938794,0.9404867554121286,0.20460307169189892,0.9764065335753176
